Time,Subject,Behavior,Day,Media total length,Condition,Song,Period
2021.962,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2022.469,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2022.728,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2023.732,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2024.002,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2025.27,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2026.034,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2026.302,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2027.834,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2028.337,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2028.602,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2033.7,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2034.733,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2034.968,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2036.501,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2036.768,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2043.165,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2043.436,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2044.201,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2044.462,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2048.802,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2052.368,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2052.635,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2053.4,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2053.633,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2056.466,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2056.97,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2058.232,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2058.5,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2060.297,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2060.536,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2060.803,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2061.835,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2062.085,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2063.363,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2063.603,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2064.13,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2064.366,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2065.932,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2066.196,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2067.199,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2068.495,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2068.732,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2070.266,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2070.532,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2072.304,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2072.304,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2072.567,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2074.604,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2074.87,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2075.901,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2076.136,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2077.668,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2077.933,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2079.203,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2079.203,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2079.734,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2081.769,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2082.031,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2084.567,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2085.097,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2085.6,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2087.636,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2087.9,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2088.4,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2091.227,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2091.467,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2091.732,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2092.503,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2092.76,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2101.432,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2101.937,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2102.204,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2103.734,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2103.999,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2104.764,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2105.267,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2105.53,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2107.304,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2107.83,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2108.832,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2109.102,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2109.869,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2110.127,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2110.636,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2110.894,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2111.641,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2111.902,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2112.169,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2115.47,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2115.735,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2115.735,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2116.768,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2117.002,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2118.036,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2118.3,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2123.4,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2123.902,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2124.167,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2125.197,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2125.436,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2125.701,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2126.73,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2126.73,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2128.503,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2128.769,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2131.327,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2131.565,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2133.866,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2134.135,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2134.393,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2138.205,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2138.468,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2139.999,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2141.27,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2144.335,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2145.632,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2147.67,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2148.436,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2155.572,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2160.435,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2162.235,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2172.195,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2172.702,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2176.005,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2178.067,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2178.567,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2181.635,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2183.667,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2186.734,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2188.268,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2188.268,UNB12_15_6,Puff,2,2410.63,GO,C,Remainder
2188.532,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2189.564,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2189.801,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2190.836,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2191.097,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2192.628,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2192.87,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2194.904,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2196.965,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2202.702,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2204.232,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2204.472,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2205.001,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2205.239,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2206.266,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2206.792,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2208.305,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2208.567,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2208.834,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2209.601,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2209.601,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2210.366,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2210.868,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2210.868,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2211.634,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2212.401,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2214.701,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2215.202,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2215.967,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2215.967,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2216.999,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2217.265,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2219.564,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2222.867,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2223.634,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2225.169,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2225.673,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2229.001,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2229.502,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2232.333,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2232.834,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2233.601,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2236.67,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2236.934,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2238.466,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2238.7,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2240.234,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2240.503,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2243.567,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2243.829,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2244.334,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2244.836,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2245.103,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2246.37,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2246.633,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2246.872,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2247.66,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2248.405,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2248.405,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2248.932,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2251.471,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2251.734,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2252.767,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2253.003,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2255.301,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2257.866,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2258.367,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2258.899,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2259.137,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2260.667,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2262.967,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2263.496,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2263.735,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2266.034,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2268.334,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2268.602,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2270.634,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2272.167,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2272.671,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2278.102,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2278.634,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2278.871,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2281.701,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2281.937,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2281.937,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2282.466,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2283.735,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2284,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2284.237,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2285.002,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2285.266,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2285.533,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2287.065,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2287.065,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2287.567,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2288.834,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2289.1,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2290.368,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2290.634,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2291.401,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2293.701,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2293.938,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2295.233,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2295.471,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2295.737,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2297.267,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2297.534,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2300.601,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2301.101,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2302.367,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2303.137,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2303.401,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2303.901,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2304.168,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2306.732,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2307.235,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2317.699,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2318.47,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2318.734,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2320.768,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2321.034,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2321.801,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2322.035,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2324.101,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2324.334,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2325.633,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2325.865,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2328.168,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2328.698,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2330.468,UNB12_15_6,Preen,2,2410.63,GO,C,Remainder
2332.508,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2332.767,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2334.062,UNB12_15_6,Puff,2,2410.63,GO,C,Remainder
2334.3,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2334.569,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2334.827,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2336.6,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2336.867,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2337.366,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2338.899,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2339.167,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2340.701,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2340.951,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2341.214,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2342.767,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2343.002,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2343.77,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2344.034,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2345.301,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2345.301,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2345.567,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2347.601,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2347.87,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2348.134,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2348.898,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2349.134,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2350.167,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2350.433,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2352.731,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2352.967,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2353.734,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2354.001,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2357.167,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2357.403,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2357.668,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2360.733,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2361.605,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2361.869,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2362.636,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2362.899,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2362.899,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2364.432,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2364.666,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2368.003,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2369.269,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2379.734,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2382.566,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2382.8,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2383.067,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2385.103,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2385.634,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2386.903,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2387.403,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2388.169,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2390.232,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2390.736,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2390.997,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2392.53,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2393.032,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2393.032,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2395.069,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2395.595,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
2395.837,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2396.339,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2397.871,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2398.401,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2399.669,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2400.169,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2400.436,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2403.238,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
2404.003,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2404.265,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2404.535,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2406.303,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2406.569,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2406.832,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2408.866,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2409.133,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2409.369,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
0.7,51_15,Call,2,2408.7,NOGO,A,Pre
0.966,51_15,Hop,2,2408.7,NOGO,A,Pre
2.441,51_15,Call,2,2408.7,NOGO,A,Pre
3.235,51_15,Call,2,2408.7,NOGO,A,Pre
3.497,51_15,Hop,2,2408.7,NOGO,A,Pre
4.504,51_15,Scoot,2,2408.7,NOGO,A,Pre
4.768,51_15,Hop,2,2408.7,NOGO,A,Pre
5.798,51_15,Call,2,2408.7,NOGO,A,Pre
6.304,51_15,Call,2,2408.7,NOGO,A,Pre
6.562,51_15,Hop,2,2408.7,NOGO,A,Pre
7.836,51_15,Call,2,2408.7,NOGO,A,Pre
9.1,51_15,Call,2,2408.7,NOGO,A,Pre
9.606,51_15,Hop,2,2408.7,NOGO,A,Pre
10.637,51_15,Scoot,2,2408.7,NOGO,A,Pre
11.161,51_15,Call,2,2408.7,NOGO,A,Pre
13.435,51_15,Call,2,2408.7,NOGO,A,Pre
13.702,51_15,Hop,2,2408.7,NOGO,A,Pre
14.97,51_15,Call,2,2408.7,NOGO,A,Pre
15.502,51_15,Call,2,2408.7,NOGO,A,Pre
15.736,51_15,Hop,2,2408.7,NOGO,A,Pre
17.267,51_15,Scoot,2,2408.7,NOGO,A,Pre
18.301,51_15,Call,2,2408.7,NOGO,A,Pre
18.566,51_15,Call,2,2408.7,NOGO,A,Pre
18.803,51_15,Hop,2,2408.7,NOGO,A,Pre
20.101,51_15,Call,2,2408.7,NOGO,A,Pre
20.6,51_15,Call,2,2408.7,NOGO,A,Pre
21.1,51_15,Hop,2,2408.7,NOGO,A,Pre
22.135,51_15,Scoot,2,2408.7,NOGO,A,Pre
25.199,51_15,Call,2,2408.7,NOGO,A,Pre
25.463,51_15,Hop,2,2408.7,NOGO,A,Pre
27.233,51_15,Call,2,2408.7,NOGO,A,Pre
27.762,51_15,Call,2,2408.7,NOGO,A,Pre
28.004,51_15,Hop,2,2408.7,NOGO,A,Pre
29.295,51_15,Call,2,2408.7,NOGO,A,Pre
29.295,51_15,Scoot,2,2408.7,NOGO,A,Pre
30.568,51_15,Call,2,2408.7,NOGO,A,Pre
30.828,51_15,Call,2,2408.7,NOGO,A,Pre
31.07,51_15,Hop,2,2408.7,NOGO,A,Pre
32.866,51_15,Call,2,2408.7,NOGO,A,Pre
33.37,51_15,Call,2,2408.7,NOGO,A,Pre
33.635,51_15,Hop,2,2408.7,NOGO,A,Pre
34.9,51_15,Scoot,2,2408.7,NOGO,A,Pre
35.67,51_15,Call,2,2408.7,NOGO,A,Pre
35.934,51_15,Call,2,2408.7,NOGO,A,Pre
36.168,51_15,Hop,2,2408.7,NOGO,A,Pre
37.965,51_15,Call,2,2408.7,NOGO,A,Pre
39.002,51_15,Scoot,2,2408.7,NOGO,A,Pre
39.234,51_15,Call,2,2408.7,NOGO,A,Pre
39.501,51_15,Hop,2,2408.7,NOGO,A,Pre
41.035,51_15,Scoot,2,2408.7,NOGO,A,Pre
41.535,51_15,Call,2,2408.7,NOGO,A,Pre
41.802,51_15,Call,2,2408.7,NOGO,A,Pre
42.065,51_15,Hop,2,2408.7,NOGO,A,Pre
44.364,51_15,Call,2,2408.7,NOGO,A,Pre
44.87,51_15,Call,2,2408.7,NOGO,A,Pre
45.13,51_15,Hop,2,2408.7,NOGO,A,Pre
45.899,51_15,Scoot,2,2408.7,NOGO,A,Pre
47.67,51_15,Call,2,2408.7,NOGO,A,Pre
47.935,51_15,Call,2,2408.7,NOGO,A,Pre
48.196,51_15,Hop,2,2408.7,NOGO,A,Pre
50.495,51_15,Call,2,2408.7,NOGO,A,Pre
50.732,51_15,Call,2,2408.7,NOGO,A,Pre
51.002,51_15,Hop,2,2408.7,NOGO,A,Pre
51.768,51_15,Scoot,2,2408.7,NOGO,A,Pre
52.532,51_15,Hop,2,2408.7,NOGO,A,Pre
53.302,51_15,Call,2,2408.7,NOGO,A,Pre
53.8,51_15,Call,2,2408.7,NOGO,A,Pre
54.303,51_15,Hop,2,2408.7,NOGO,A,Pre
55.836,51_15,Call,2,2408.7,NOGO,A,Pre
56.367,51_15,Call,2,2408.7,NOGO,A,Pre
56.604,51_15,Hop,2,2408.7,NOGO,A,Pre
57.368,51_15,Scoot,2,2408.7,NOGO,A,Pre
